firewall_id,forbidden_substitute,excluded,defect_rank,proof_reference,check_status,notes
fw_missing_cyclic_rows,missing_cyclic_rows,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,local_restriction_identity_is_not_actual_retained_cyclic_data
fw_missing_r_values,missing_r_values,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,missing_r_values_are_not_zero_values
fw_missing_b11_value,missing_b11_value,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,identity_b11_equals_sum_does_not_supply_value
fw_b02_standalone_identity,b02_standalone_identity,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,row_294_is_not_claimed_as_standalone_packet
fw_beta_vanishing,beta_vanishing,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,row_293_identity_does_not_prove_beta_zero
fw_linearization_character,linearization_character,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,row_293_is_degree_two_coefficient_data_not_degree_one_linearization
fw_scalar_trace,scalar_trace,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,scalar_trace_does_not_supply_cyclic_restriction_values
fw_maass_character,maass_character_value,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,Maass_character_values_are_not_E2_cyclic_restriction_rows
fw_op_scalar_branch,op_scalar_branch,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,OP_scalar_branch_is_not_a_Klein_four_restriction_row
fw_protected_integration,protected_integration,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-klein-four-b11,verified,protected_integration_requires_orientation_data_not_supplied_here
