firewall_id,forbidden_substitute,excluded,defect_rank,proof_reference,check_status,notes
fw_missing_lambda_value,missing_lambda_value,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,missing_lambda_value_is_not_zero_value
fw_lambda_character_not_computed,lambda_character_not_computed,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,row_289_requires_row_288_computation_first
fw_beta_zero_claim_only,beta_zero_claim_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,beta_zero_is_degree_two_data_not_lambda_zero
fw_beta_nulltrivialization,beta_nulltrivialization,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,row_287_nulltrivialization_does_not_kill_degree_one_character
fw_residual_group_order_one,residual_group_order_one,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,order_one_H1_template_does_not_supply_retained_zero_linearization_row
fw_determinant_anchor_translation_weight,determinant_anchor_translation_weight,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,translation_weight_is_not_zero_orientation_linearization
fw_class_invariance,class_invariance,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,class_invariance_does_not_prove_zero_character
fw_cyclic_quadratic_restrictions,cyclic_quadratic_restrictions,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,quadratic_restrictions_are_beta_data_not_lambda_zero_values
fw_scalar_trace,scalar_trace,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,scalar_trace_does_not_prove_zero_stabilizer_character
fw_maass_character,maass_character_value,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,Maass_character_values_are_not_zero_orientation_line_actions
fw_op_scalar_branch,op_scalar_branch,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,OP_scalar_branch_is_not_a_zero_linearization_row
fw_protected_integration,protected_integration,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-linearization-vanishing-criterion,verified,protected_integration_requires_orientation_data_not_supplied_here
