firewall_id,forbidden_substitute,excluded,defect_rank,proof_reference,check_status,notes
fw_theta_primitive_only,theta_primitive_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-descent-primitive-projection,verified,theta_primitive_is_a_comparison_for_supplied_primitive_rows_not_orientation_descent
fw_hall_coproduct_criterion_only,hall_coproduct_descent_criterion_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-descent-hall-coproduct,verified,a_coproduct_criterion_without_D_and_counit_rows_does_not_define_primitives
fw_transition_primitive_ledger_only,transition_primitive_ledger_only,true,0,certificates/hall/transition_primitive_subspace_preservation/manifest.json,verified,an_obstruction_ledger_with_empty_core_tables_is_not_primitive_projection_descent
fw_empty_coproduct_matrix,empty_coproduct_matrix,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-descent-primitive-projection,verified,a_header_only_D_entries_table_is_not_a_reduced_coproduct
fw_empty_counit,empty_counit,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-descent-primitive-projection,verified,a_header_only_unit_counit_table_is_not_a_counit
fw_primitive_rank_only,primitive_rank_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-descent-primitive-projection,verified,a_rank_without_kernel_and_projection_matrices_is_not_a_primitive_idempotent
fw_scalar_trace,scalar_trace,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-descent-primitive-projection,verified,scalar_trace_does_not_construct_primitive_projection_descent
fw_denominator_product,denominator_product,true,0,chapters/04_view2_bkm.tex,verified,the_Borcherds_product_is_target_denominator_data_not_a_compact_Hall_primitive_projection
fw_target_bkm_root_space,target_bkm_root_space,true,0,chapters/04_view2_bkm.tex,verified,target_root_spaces_do_not_supply_compact_source_primitive_kernels
fw_bar_coalgebra_primitives,bar_coalgebra_primitives,true,0,chapters/05_subsections/05_5_koszul.tex,verified,formal_bar_primitives_are_not_compact_Hall_primitives_with_orientation_descent
fw_protected_integration,protected_integration,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-descent-primitive-projection,verified,protected_integration_is_a_later_scalar_shadow_not_primitive_projection_descent
