firewall_id,forbidden_substitute,excluded,defect_rank,proof_reference,check_status,notes
fw_formal_pairing_degree_zero,formal_pairing_degree_zero,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,homogeneous_degree_zero_does_not_imply_full_rank_on_quotient
fw_target_pairing_block,target_pairing_block,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,target_pairing_blocks_are_not_compact_source_pairing_matrices
fw_row333_negative_root_criterion,row333_negative_root_criterion,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,row333_names_nondegeneracy_modulo_radical_but_does_not_prove_it
fw_row335_frobenius_criterion,row335_Frobenius_criterion,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,row335_keeps_quotient_nondegeneracy_open
fw_row337_serre_sign_criterion,row337_Serre_sign_criterion,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,Serre_signs_fix_orientation_not_matrix_rank
fw_transition_radical_obstruction,transition_radical_obstruction_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,transition_radical_ledger_has_no_radical_transition_rows
fw_pairing_kernel_lim1_obstruction,pairing_kernel_lim1_obstruction_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,pairing_kernel_ML_ledger_has_no_ML_or_R1lim_zero_rows
fw_empty_G_entries,empty_G_entries,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,empty_pairing_table_cannot_have_full_rank
fw_empty_K_entries,empty_K_entries,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,empty_kernel_table_cannot_identify_the_radical
fw_empty_Q_entries,empty_Q_entries,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,empty_quotient_table_cannot_define_quotient_pairing_matrix
fw_empty_hopf_pairing_identities,empty_hopf_pairing_identities,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,empty_identity_table_has_no_quotient_nondegeneracy_row
fw_scalar_trace,scalar_trace,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,scalar_trace_does_not_record_left_right_kernel_rank
fw_protected_trace,protected_trace,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-pairing-nondegeneracy,verified,protected_trace_is_not_source_quotient_pairing_rank
