firewall_id,forbidden_substitute,excluded,defect_rank,proof_reference,check_status,notes
fw_ptvv_shifted_symplectic,PTVV_shifted_symplectic_input,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,ambient_shifted_symplectic_form_does_not_compute_reduced_orientation_signs
fw_target_negative_dual_block,target_negative_dual_block,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,target_negative_dual_block_is_not_source_Serre_duality_sign
fw_formal_pairing_degree_zero,formal_pairing_degree_zero,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,formal_degree_compatibility_is_not_a_Koszul_sign_exponent
fw_row333_negative_root_criterion,row333_negative_root_criterion,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,row333_names_the_Serre_sign_line_but_does_not_compute_it
fw_row334_chevalley_criterion,row334_Chevalley_criterion,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,row334_names_the_Serre_sign_line_but_does_not_compute_it
fw_row335_frobenius_criterion,row335_Frobenius_criterion,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,row335_requires_signs_but_does_not_compute_them
fw_row336_trace_degree_criterion,row336_trace_degree_criterion,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,row336_uses_the_Serre_shift_but_does_not_compute_signs
fw_protected_trace,protected_trace,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,level_Z_trace_forgets_source_orientation_sign_lines
fw_protected_integration,protected_integration,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,protected_integration_monomial_degree_is_not_a_Serre_sign
fw_scalar_trace,scalar_trace,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,scalar_trace_does_not_record_source_Koszul_or_determinant_ordering
fw_empty_serre_sign_rows,empty_serre_sign_rows,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,empty_Serre_sign_table_has_no_sign_computation
fw_empty_orientation_transitions,empty_orientation_transitions,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,empty_transition_table_cannot_prove_pro_object_sign_compatibility
fw_empty_compact_pairing_rows,empty_compact_pairing_rows,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,empty_source_pairing_rows_cannot_compare_CY3_pairings
fw_determinant_line_only,determinant_line_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:orientation-cy3-serre-signs,verified,determinant_line_without_sign_square_and_ordering_is_not_a_Serre_sign_computation
