firewall_id,forbidden_substitute,excluded,defect_rank,proof_reference,check_status,notes
fw_pairing_matrix_only,pairing_matrix_only,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,G_defines_a_bilinear_form_not_Hopf_descent
fw_kernel_matrix_only,kernel_matrix_only,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,K_is_a_linear_kernel_not_yet_Hopf_radical
fw_quotient_splitting_only,quotient_splitting_only,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,Q_does_not_construct_quotient_Hopf_pairing
fw_rank_equality_only,rank_equality_only,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,rank_equality_without_Hpair_defects_is_not_descent
fw_row365_packet_only,row365_packet_only,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,row365_records_relative_implication_without_current_source_rows
fw_row363_qnd_only,row363_qnd_only,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,quotient_nondegeneracy_alone_does_not_give_coideal_or_Lie_ideal_stability
fw_target_hopf_form,target_hopf_form,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,target_Hopf_form_is_not_source_Hopf_radical_descent
fw_target_radical_table,target_radical_table,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,target_radical_table_is_only_a_comparison_codomain
fw_denominator_product,denominator_product,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,Borcherds_denominator_is_scalar_shadow
fw_level_Z_protected_trace,level_Z_protected_trace,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,level_Z_trace_does_not_supply_source_pairing_rows
fw_empty_compact_source,empty_compact_source,true,0,chapters/05_subsections/05_3_hall.tex:prop:pairing-matrix-not-hopf-pairing-proof,verified,empty_source_tables_do_not_prove_Hopf_radical
