firewall_id,forbidden_substitute,excluded,defect_rank,proof_reference,check_status,notes
fw_beta_zero_claim_only,beta_zero_claim_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,zero_class_is_not_a_chosen_compatible_primitive
fw_missing_beta_value,missing_beta_value,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,missing_beta_value_cannot_be_trivialized
fw_residual_group_order_one,residual_group_order_one,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,order_one_template_does_not_supply_missing_cocycle_or_cochain_rows
fw_cyclic_restrictions_only,cyclic_restrictions_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,cyclic_restrictions_do_not_supply_subgroup_compatible_primitives
fw_subgroup_group_order_only,subgroup_group_order_only,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,group_order_is_not_a_subgroup_restriction_cochain_equation
fw_linearization_character,linearization_character,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,linearization_character_is_row_288_not_row_287
fw_transition_transport,transition_transport,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,transition_transport_is_successor_R_data_not_subgroup_restriction_data
fw_scalar_trace,scalar_trace,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,scalar_trace_does_not_construct_finite_stabilizer_cochains
fw_maass_character,maass_character_value,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,Maass_character_values_do_not_supply_beta_primitives
fw_op_scalar_branch,op_scalar_branch,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,OP_scalar_branch_is_not_a_finite_stabilizer_nulltrivialization_row
fw_protected_integration,protected_integration,true,0,chapters/05_subsections/05_2_orientation.tex:prop:finite-stabilizer-beta-nulltrivialization-criterion,verified,protected_integration_requires_orientation_data_not_supplied_here
